,interactor_A,interactor_B,label
383722,P19735,P53147,0
383736,P19735,Q12497,0
383753,P19735,P04911,0
383757,P19735,P53968,0
383760,P19735,P21242,0
383767,P19735,P41920,0
383770,P19735,P18634,0
383792,P19735,P09232,0
383803,P19735,P13574,0
383808,P19735,Q03330,0
383822,P19735,P41911,0
383839,P19735,P32473,0
383845,P19735,Q12468,0
383846,P19735,Q12317,0
383860,P19735,P25694,0
383862,P19735,P24280,0
383867,P19735,P07262,0
383868,P19735,Q6Q5K6,0
383877,P19735,P25383,0
383880,P19735,Q04272,0
383883,P19735,P23285,0
383884,P19735,P48566,0
383891,P19735,Q03081,0
383894,P19735,P41833,0
384646,P53740,P38751,0
384654,P53740,P53295,0
384681,P53740,P28000,0
384682,P53740,P08679,0
384706,P53740,P53237,0
384742,P53740,P39729,0
384768,P53740,P43123,0
384772,P53740,P21243,0
384778,P53740,P08539,0
384783,P53740,P25555,0
384807,P53740,P53272,0
384823,P53740,P53343,0
384840,P53740,P43124,0
384848,P53740,Q12260,0
384851,P53740,P32491,0
384862,P53740,P38232,0
384863,P53740,P32385,0
384875,P53740,P07703,0
384879,P53740,Q04067,0
384891,P53740,Q04493,0
384907,P53740,P24870,0
384921,P53740,P36144,0
384926,P53740,P43132,0
384930,P53740,Q03407,0
384931,P53740,P42944,0
384936,P53740,Q02725,0
384938,P53740,P46680,0
384941,P53740,P53729,0
384949,P53740,Q12497,0
384966,P53740,P04911,0
384973,P53740,P21242,0
384979,P53740,Q12692,0
384980,P53740,P41920,0
384983,P53740,P18634,0
384985,P53740,Q12253,0
385015,P53740,P34167,0
385035,P53740,P41911,0
385058,P53740,Q12468,0
385059,P53740,Q12317,0
385073,P53740,P25694,0
385075,P53740,P24280,0
385081,P53740,Q6Q5K6,0
385082,P53740,Q12215,0
385090,P53740,P25383,0
385096,P53740,P23285,0
385097,P53740,P48566,0
385099,P53740,P04786,0
385103,P53740,P24868,0
385104,P53740,Q03081,0
385583,Q05610,Q04839,0
385586,Q05610,P38751,0
385589,Q05610,P32502,0
385590,Q05610,P38871,0
385592,Q05610,P32500,0
385593,Q05610,P43639,0
385594,Q05610,P53295,0
385597,Q05610,P47122,0
385604,Q05610,P25343,0
385608,Q05610,P52917,0
385621,Q05610,P28000,0
385622,Q05610,P08679,0
385631,Q05610,P25454,0
385634,Q05610,P28004,0
385645,Q05610,P11710,0
385647,Q05610,P53237,0
385652,Q05610,P07274,0
385664,Q05610,P50942,0
385665,Q05610,P38815,0
385668,Q05610,Q12446,0
385671,Q05610,P36100,0
385676,Q05610,P01123,0
385683,Q05610,P39729,0
385684,Q05610,P23059,0
385687,Q05610,P38261,0
385690,Q05610,P38962,0
385693,Q05610,P50113,0
385699,Q05610,P07258,0
385709,Q05610,P43123,0
385713,Q05610,P21243,0
385719,Q05610,P08539,0
385724,Q05610,P25555,0
385728,Q05610,Q03656,0
385730,Q05610,P08468,0
385731,Q05610,P38217,0
385732,Q05610,P24869,0
385734,Q05610,P36131,0
385735,Q05610,P13099,0
385742,Q05610,P04161,0
385748,Q05610,P53272,0
385757,Q05610,P25575,0
385762,Q05610,P18562,0
385764,Q05610,P53343,0
385766,Q05610,P40515,0
385775,Q05610,Q12242,0
385776,Q05610,P26449,0
385781,Q05610,P43124,0
385782,Q05610,P41808,0
385789,Q05610,Q12260,0
385792,Q05610,P32491,0
385793,Q05610,P28320,0
385803,Q05610,P38232,0
385804,Q05610,P32385,0
385812,Q05610,P53754,0
385816,Q05610,P07703,0
385820,Q05610,Q04067,0
385821,Q05610,Q03750,0
385822,Q05610,P25583,0
385828,Q05610,Q12250,0
385832,Q05610,Q04493,0
385842,Q05610,P40465,0
385848,Q05610,P24870,0
385852,Q05610,Q12513,0
385853,Q05610,Q08273,0
385862,Q05610,P36144,0
385864,Q05610,P33308,0
385867,Q05610,P43132,0
385871,Q05610,Q03407,0
385872,Q05610,P42944,0
385876,Q05610,P53147,0
385877,Q05610,Q02725,0
385879,Q05610,P46680,0
385882,Q05610,P53729,0
385886,Q05610,Q06102,0
385890,Q05610,Q12497,0
385900,Q05610,P40479,0
385907,Q05610,P04911,0
385910,Q05610,P53968,0
385913,Q05610,P21242,0
385919,Q05610,Q12692,0
385920,Q05610,P41920,0
385923,Q05610,P18634,0
385925,Q05610,Q12253,0
385927,Q05610,P53244,0
385932,Q05610,P12612,0
385938,Q05610,P25349,0
385943,Q05610,P14693,0
385945,Q05610,P09232,0
385955,Q05610,P34167,0
385961,Q05610,Q03330,0
385975,Q05610,P41911,0
385989,Q05610,P38622,0
385992,Q05610,P32473,0
385997,Q05610,P23291,0
385998,Q05610,Q12468,0
385999,Q05610,Q12317,0
386005,Q05610,P25586,0
386010,Q05610,Q03048,0
386013,Q05610,P25694,0
386014,Q05610,P38234,0
386015,Q05610,P24280,0
386018,Q05610,P39926,0
386020,Q05610,P07262,0
386021,Q05610,Q6Q5K6,0
386022,Q05610,Q12215,0
386026,Q05610,P38953,0
386030,Q05610,P25383,0
386033,Q05610,Q04272,0
386036,Q05610,P23285,0
386037,Q05610,P48566,0
386039,Q05610,P04786,0
386040,Q05610,Q99394,0
386043,Q05610,P24868,0
386044,Q05610,Q03081,0
386047,Q05610,P41833,0
386053,P53721,Q04839,0
386056,P53721,P38751,0
386060,P53721,P38871,0
386064,P53721,P53295,0
386067,P53721,P47122,0
386074,P53721,P25343,0
386078,P53721,P52917,0
386079,P53721,P53437,0
386080,P53721,P35203,0
386085,P53721,Q12516,0
386089,P53721,Q08229,0
386091,P53721,P28000,0
386092,P53721,P08679,0
386096,P53721,Q03503,0
386097,P53721,P38147,0
386100,P53721,P38862,0
386101,P53721,P25454,0
386102,P53721,Q07528,0
386103,P53721,Q99383,0
386104,P53721,P28004,0
386109,P53721,P19262,0
386110,P53721,P36075,0
386113,P53721,P48837,0
386115,P53721,P11710,0
386117,P53721,P53237,0
386120,P53721,P17214,0
386122,P53721,P07274,0
386132,P53721,Q12300,0
386134,P53721,P50942,0
386135,P53721,P38815,0
386138,P53721,Q12446,0
386139,P53721,P13902,0
386141,P53721,P36100,0
386146,P53721,P01123,0
386149,P53721,Q04549,0
386153,P53721,P39729,0
386154,P53721,P23059,0
386155,P53721,P53040,0
386157,P53721,P38261,0
386160,P53721,P38962,0
386163,P53721,P50113,0
386164,P53721,P38074,0
386165,P53721,P50095,0
386166,P53721,Q00776,0
386168,P53721,P39105,0
386169,P53721,P07258,0
386170,P53721,P53726,0
386178,P53721,P38700,0
386179,P53721,P43123,0
386183,P53721,P21243,0
386189,P53721,P08539,0
386190,P53721,Q06440,0
386194,P53721,P25555,0
386198,P53721,Q03656,0
386200,P53721,P08468,0
386201,P53721,P38217,0
386202,P53721,P24869,0
386207,P53721,P39551,0
386212,P53721,P04161,0
386218,P53721,P53272,0
386221,P53721,Q12433,0
386224,P53721,Q03525,0
386229,P53721,P32828,0
386232,P53721,P18562,0
386234,P53721,P53343,0
386236,P53721,P40515,0
386243,P53721,Q04175,0
386245,P53721,Q12242,0
386249,P53721,P32497,0
386251,P53721,P43124,0
386258,P53721,Q08754,0
386259,P53721,Q12260,0
386260,P53721,P33296,0
386262,P53721,P32491,0
386263,P53721,P28320,0
386272,P53721,P23287,0
386273,P53721,P38232,0
386274,P53721,P32385,0
386275,P53721,P39731,0
386282,P53721,P53754,0
386286,P53721,P07703,0
386287,P53721,P23561,0
386289,P53721,Q02784,0
386290,P53721,Q04067,0
386291,P53721,Q03750,0
386293,P53721,P25355,0
386302,P53721,Q04493,0
386307,P53721,P38694,0
386312,P53721,P40465,0
386313,P53721,Q99219,0
386318,P53721,P24870,0
386319,P53721,P32838,0
386322,P53721,Q12513,0
386323,P53721,Q08273,0
386332,P53721,P36144,0
386333,P53721,P53921,0
386334,P53721,P33308,0
386337,P53721,P43132,0
386342,P53721,P42944,0
386346,P53721,P53147,0
386347,P53721,Q02725,0
386349,P53721,P46680,0
386352,P53721,P53729,0
386356,P53721,Q06102,0
386360,P53721,Q12497,0
386370,P53721,P40479,0
386377,P53721,P04911,0
386379,P53721,P32496,0
386383,P53721,P21242,0
386389,P53721,Q12692,0
386390,P53721,P41920,0
386393,P53721,P18634,0
386395,P53721,Q12253,0
386402,P53721,P12612,0
386403,P53721,P47025,0
386405,P53721,P01120,0
386408,P53721,P25349,0
386420,P53721,Q04749,0
386425,P53721,P34167,0
386426,P53721,P13574,0
386428,P53721,P13856,0
386431,P53721,Q03330,0
386443,P53721,Q04511,0
386445,P53721,P41911,0
386459,P53721,P38622,0
386462,P53721,P32473,0
386468,P53721,Q12468,0
386470,P53721,P38303,0
386475,P53721,P25586,0
386480,P53721,Q03048,0
386481,P53721,P19073,0
386483,P53721,P25694,0
386484,P53721,P38234,0
386485,P53721,P24280,0
386488,P53721,P39926,0
386490,P53721,P07262,0
386491,P53721,Q6Q5K6,0
386492,P53721,Q12215,0
386496,P53721,P38953,0
386500,P53721,P25383,0
386502,P53721,P38143,0
386503,P53721,Q04272,0
386506,P53721,P23285,0
386509,P53721,P04786,0
386513,P53721,P24868,0
386514,P53721,Q03081,0
386537,P36145,P47122,0
386548,P36145,P52917,0
386561,P36145,P28000,0
386562,P36145,P08679,0
386567,P36145,P38147,0
386572,P36145,Q07528,0
386574,P36145,P28004,0
386587,P36145,P53237,0
386602,P36145,Q12300,0
386609,P36145,P13902,0
386622,P36145,P39729,0
386623,P36145,P23059,0
386632,P36145,P50113,0
386633,P36145,P38074,0
386635,P36145,Q00776,0
386637,P36145,P39105,0
386647,P36145,P38700,0
386648,P36145,P43123,0
386658,P36145,P08539,0
386663,P36145,P25555,0
386670,P36145,P38217,0
386673,P36145,P36131,0
386681,P36145,P04161,0
386687,P36145,P53272,0
386693,P36145,Q03525,0
386696,P36145,P25575,0
386703,P36145,P53343,0
386705,P36145,P40515,0
386720,P36145,P43124,0
386731,P36145,P32491,0
386742,P36145,P38232,0
386751,P36145,P53754,0
386755,P36145,P07703,0
386759,P36145,Q04067,0
386760,P36145,Q03750,0
386761,P36145,P25583,0
386767,P36145,Q12250,0
386771,P36145,Q04493,0
386781,P36145,P40465,0
386782,P36145,Q99219,0
386787,P36145,P24870,0
386788,P36145,P32838,0
386791,P36145,Q12513,0
386792,P36145,Q08273,0
386801,P36145,P36144,0
386803,P36145,P33308,0
386810,P36145,Q03407,0
386811,P36145,P42944,0
386815,P36145,P53147,0
386818,P36145,P46680,0
386829,P36145,Q12497,0
386839,P36145,P40479,0
386846,P36145,P04911,0
386848,P36145,P32496,0
386850,P36145,P53968,0
386853,P36145,P21242,0
386860,P36145,P41920,0
386863,P36145,P18634,0
386865,P36145,Q12253,0
386867,P36145,P53244,0
386875,P36145,P01120,0
386883,P36145,P14693,0
386895,P36145,P34167,0
386915,P36145,P41911,0
386929,P36145,P38622,0
386932,P36145,P32473,0
386938,P36145,Q12468,0
386939,P36145,Q12317,0
386940,P36145,P38303,0
386953,P36145,P25694,0
386955,P36145,P24280,0
386960,P36145,P07262,0
386961,P36145,Q6Q5K6,0
386970,P36145,P25383,0
386972,P36145,P38143,0
386976,P36145,P23285,0
386977,P36145,P48566,0
386979,P36145,P04786,0
386983,P36145,P24868,0
386984,P36145,Q03081,0
386987,P36145,P41833,0
386996,P25620,P38751,0
387004,P25620,P53295,0
387031,P25620,P28000,0
387032,P25620,P08679,0
387056,P25620,P53237,0
387092,P25620,P39729,0
387118,P25620,P43123,0
387122,P25620,P21243,0
387128,P25620,P08539,0
387133,P25620,P25555,0
387157,P25620,P53272,0
387173,P25620,P53343,0
387190,P25620,P43124,0
387198,P25620,Q12260,0
387201,P25620,P32491,0
387212,P25620,P38232,0
387213,P25620,P32385,0
387225,P25620,P07703,0
387229,P25620,Q04067,0
387241,P25620,Q04493,0
387257,P25620,P24870,0
387271,P25620,P36144,0
387276,P25620,P43132,0
387280,P25620,Q03407,0
387281,P25620,P42944,0
387286,P25620,Q02725,0
387288,P25620,P46680,0
387291,P25620,P53729,0
387299,P25620,Q12497,0
387316,P25620,P04911,0
387323,P25620,P21242,0
387329,P25620,Q12692,0
387330,P25620,P41920,0
387333,P25620,P18634,0
387335,P25620,Q12253,0
387365,P25620,P34167,0
387385,P25620,P41911,0
387408,P25620,Q12468,0
387409,P25620,Q12317,0
387423,P25620,P25694,0
387425,P25620,P24280,0
387431,P25620,Q6Q5K6,0
387432,P25620,Q12215,0
387440,P25620,P25383,0
387446,P25620,P23285,0
387447,P25620,P48566,0
387449,P25620,P04786,0
387453,P25620,P24868,0
387454,P25620,Q03081,0
389630,Q12110,P52917,0
389669,Q12110,P53237,0
389731,Q12110,P43123,0
389741,Q12110,P08539,0
389770,Q12110,P53272,0
389786,Q12110,P53343,0
389788,Q12110,P40515,0
389825,Q12110,P38232,0
389842,Q12110,Q04067,0
389843,Q12110,Q03750,0
389864,Q12110,P40465,0
389874,Q12110,Q12513,0
389884,Q12110,P36144,0
389889,Q12110,P43132,0
389893,Q12110,Q03407,0
389898,Q12110,P53147,0
389912,Q12110,Q12497,0
389936,Q12110,P21242,0
389946,Q12110,P18634,0
389968,Q12110,P09232,0
389984,Q12110,Q03330,0
389998,Q12110,P41911,0
390021,Q12110,Q12468,0
390036,Q12110,P25694,0
390044,Q12110,Q6Q5K6,0
390056,Q12110,Q04272,0
390059,Q12110,P23285,0
390067,Q12110,Q03081,0
390075,P40326,Q04839,0
390078,P40326,P38751,0
390080,P40326,P52286,0
390081,P40326,P32502,0
390082,P40326,P38871,0
390083,P40326,P25453,0
390084,P40326,P32500,0
390085,P40326,P43639,0
390086,P40326,P53295,0
390089,P40326,P47122,0
390090,P40326,P06780,0
390095,P40326,Q12020,0
390096,P40326,P25343,0
390097,P40326,P46946,0
390098,P40326,P28239,0
390100,P40326,P52917,0
390102,P40326,P35203,0
390105,P40326,P13365,0
390107,P40326,Q12516,0
390108,P40326,P38346,0
390110,P40326,P38274,0
390111,P40326,Q08229,0
390112,P40326,P25693,0
390113,P40326,P28000,0
390114,P40326,P08679,0
390119,P40326,P38147,0
390122,P40326,P38862,0
390123,P40326,P25454,0
390124,P40326,Q07528,0
390126,P40326,P28004,0
390127,P40326,Q02574,0
390128,P40326,P48581,0
390129,P40326,P06243,0
390130,P40326,P17157,0
390131,P40326,P19262,0
390132,P40326,P36075,0
390135,P40326,P48837,0
390136,P40326,P34164,0
390137,P40326,P11710,0
390138,P40326,P40070,0
390139,P40326,P53237,0
390142,P40326,P17214,0
390143,P40326,Q07622,0
390144,P40326,P07274,0
390145,P40326,P38163,0
390146,P40326,P30283,0
390147,P40326,Q02821,0
390148,P40326,P32337,0
390151,P40326,Q12489,0
390154,P40326,Q12300,0
390156,P40326,P50942,0
390157,P40326,P38815,0
390159,P40326,Q02892,0
390160,P40326,Q12446,0
390161,P40326,P13902,0
390163,P40326,P36100,0
390164,P40326,P32602,0
390168,P40326,P01123,0
390170,P40326,P40956,0
390171,P40326,Q04549,0
390174,P40326,Q03177,0
390175,P40326,P39729,0
390176,P40326,P23059,0
390177,P40326,P53040,0
390178,P40326,P06843,0
390179,P40326,P38261,0
390180,P40326,P38987,0
390182,P40326,P38962,0
390184,P40326,P38555,0
390185,P40326,P50113,0
390186,P40326,P38074,0
390187,P40326,P50095,0
390188,P40326,Q00776,0
390190,P40326,P39105,0
390191,P40326,P07258,0
390192,P40326,P53726,0
390193,P40326,P33338,0
390198,P40326,P32259,0
390199,P40326,P28495,0
390200,P40326,P38700,0
390201,P40326,P43123,0
390202,P40326,P12954,0
390203,P40326,P53036,0
390205,P40326,P21243,0
390207,P40326,Q12175,0
390209,P40326,P32912,0
390210,P40326,Q12181,0
390211,P40326,P08539,0
390212,P40326,Q06440,0
390215,P40326,P23292,0
390216,P40326,P25555,0
390220,P40326,Q03656,0
390222,P40326,P08468,0
390223,P40326,P38217,0
390226,P40326,P36131,0
390227,P40326,P13099,0
390228,P40326,Q12457,0
390229,P40326,P39551,0
390234,P40326,P04161,0
390236,P40326,P15891,0
390240,P40326,P53272,0
390243,P40326,Q12433,0
390246,P40326,Q03525,0
390249,P40326,P25575,0
390251,P40326,P32828,0
390253,P40326,Q12018,0
390254,P40326,P18562,0
390256,P40326,P53343,0
390258,P40326,P40515,0
390265,P40326,Q04175,0
390267,P40326,Q12242,0
390268,P40326,P26449,0
390271,P40326,P32497,0
390273,P40326,P43124,0
390274,P40326,P41808,0
390275,P40326,P32582,0
390280,P40326,Q08754,0
390281,P40326,Q12260,0
390282,P40326,P33296,0
390284,P40326,P32491,0
390285,P40326,P28320,0
390291,P40326,Q03466,0
390293,P40326,P38682,0
390294,P40326,P23287,0
390295,P40326,P38232,0
390296,P40326,P32385,0
390297,P40326,P39731,0
390299,P40326,P39083,0
390303,P40326,P39081,0
390304,P40326,P53754,0
390306,P40326,P34077,0
390307,P40326,P15380,0
390308,P40326,P07703,0
390311,P40326,Q02784,0
390313,P40326,Q03750,0
390314,P40326,P25583,0
390315,P40326,P25355,0
390320,P40326,Q12250,0
390324,P40326,Q04493,0
390329,P40326,P38694,0
390333,P40326,P40465,0
390334,P40326,Q99219,0
390335,P40326,Q12298,0
390340,P40326,P32838,0
390341,P40326,Q99260,0
390342,P40326,P43544,0
390343,P40326,Q12513,0
390344,P40326,Q08273,0
390345,P40326,P52918,0
390350,P40326,P38041,0
390353,P40326,P36144,0
390354,P40326,P53921,0
390355,P40326,P33308,0
390357,P40326,P40302,0
390358,P40326,P43132,0
390362,P40326,Q03407,0
390363,P40326,P42944,0
390367,P40326,P53147,0
390368,P40326,Q02725,0
390370,P40326,P46680,0
390373,P40326,P53729,0
390377,P40326,Q06102,0
390391,P40326,P40479,0
390398,P40326,P04911,0
390400,P40326,P32496,0
390401,P40326,Q03776,0
390402,P40326,P53968,0
390411,P40326,Q12692,0
390412,P40326,P41920,0
390414,P40326,Q04902,0
390415,P40326,P18634,0
390417,P40326,Q12253,0
390419,P40326,P53244,0
390421,P40326,Q04226,0
390424,P40326,P12612,0
390425,P40326,P47025,0
390427,P40326,P01120,0
390430,P40326,P25349,0
390435,P40326,P14693,0
390437,P40326,P09232,0
390440,P40326,P06838,0
390442,P40326,Q04749,0
390447,P40326,P34167,0
390448,P40326,P13574,0
390450,P40326,P13856,0
390453,P40326,Q03330,0
390454,P40326,P26309,0
390455,P40326,Q12380,0
390457,P40326,Q04396,0
390459,P40326,Q12449,0
390460,P40326,P06782,0
390462,P40326,P50111,0
390463,P40326,P32499,0
390465,P40326,Q04511,0
390470,P40326,P17123,0
390471,P40326,Q04087,0
390473,P40326,Q00916,0
390478,P40326,P22213,0
390481,P40326,P38622,0
390484,P40326,P32473,0
390489,P40326,P23291,0
390490,P40326,Q12468,0
390491,P40326,Q12317,0
390492,P40326,P38303,0
390497,P40326,P25586,0
390502,P40326,Q03048,0
390503,P40326,P19073,0
390505,P40326,P25694,0
390506,P40326,P38234,0
390507,P40326,P24280,0
390510,P40326,P39926,0
390512,P40326,P07262,0
390513,P40326,Q6Q5K6,0
390514,P40326,Q12215,0
390518,P40326,P38953,0
390519,P40326,Q12233,0
390520,P40326,Q12330,0
390522,P40326,P25383,0
390524,P40326,P38143,0
390525,P40326,Q04272,0
390526,P40326,P53124,0
390528,P40326,P23285,0
390529,P40326,P48566,0
390531,P40326,P04786,0
390532,P40326,Q99394,0
390534,P40326,P38883,0
390536,P40326,Q03081,0
390539,P40326,P41833,0
390541,P40326,P38725,0
390547,P32379,P38751,0
390582,P32379,P28000,0
390608,P32379,P53237,0
390670,P32379,P43123,0
390680,P32379,P08539,0
390709,P32379,P53272,0
390725,P32379,P53343,0
390727,P32379,P40515,0
390742,P32379,P43124,0
390764,P32379,P38232,0
390765,P32379,P32385,0
390777,P32379,P07703,0
390781,P32379,Q04067,0
390783,P32379,P25583,0
390793,P32379,Q04493,0
390803,P32379,P40465,0
390813,P32379,Q12513,0
390823,P32379,P36144,0
390832,P32379,Q03407,0
390833,P32379,P42944,0
390843,P32379,P53729,0
390851,P32379,Q12497,0
390872,P32379,P53968,0
390875,P32379,P21242,0
390885,P32379,P18634,0
390887,P32379,Q12253,0
390937,P32379,P41911,0
390951,P32379,P38622,0
390960,P32379,Q12468,0
390961,P32379,Q12317,0
390975,P32379,P25694,0
390983,P32379,Q6Q5K6,0
390992,P32379,P25383,0
390998,P32379,P23285,0
390999,P32379,P48566,0
391006,P32379,Q03081,0
391009,P32379,P41833,0
391780,P46983,P28000,0
391806,P46983,P53237,0
391842,P46983,P39729,0
391868,P46983,P43123,0
391907,P46983,P53272,0
391923,P46983,P53343,0
391940,P46983,P43124,0
391951,P46983,P32491,0
391962,P46983,P38232,0
391963,P46983,P32385,0
391978,P46983,Q04067,0
391979,P46983,Q03750,0
391990,P46983,Q04493,0
392000,P46983,P40465,0
392010,P46983,Q12513,0
392025,P46983,P43132,0
392029,P46983,Q03407,0
392030,P46983,P42944,0
392034,P46983,P53147,0
392035,P46983,Q02725,0
392040,P46983,P53729,0
392048,P46983,Q12497,0
392072,P46983,P21242,0
392084,P46983,Q12253,0
392120,P46983,Q03330,0
392134,P46983,P41911,0
392157,P46983,Q12468,0
392172,P46983,P25694,0
392180,P46983,Q6Q5K6,0
392181,P46983,Q12215,0
392189,P46983,P25383,0
392192,P46983,Q04272,0
392203,P46983,Q03081,0
392213,P40559,P38751,0
392217,P40559,P38871,0
392221,P40559,P53295,0
392248,P40559,P28000,0
392249,P40559,P08679,0
392272,P40559,P11710,0
392274,P40559,P53237,0
392277,P40559,P17214,0
392286,P40559,Q12489,0
392310,P40559,P39729,0
392311,P40559,P23059,0
392317,P40559,P38962,0
392320,P40559,P50113,0
392336,P40559,P43123,0
392340,P40559,P21243,0
392346,P40559,P08539,0
392351,P40559,P25555,0
392358,P40559,P38217,0
392359,P40559,P24869,0
392361,P40559,P36131,0
392369,P40559,P04161,0
392378,P40559,Q12433,0
392391,P40559,P53343,0
392393,P40559,P40515,0
392400,P40559,Q04175,0
392403,P40559,P26449,0
392408,P40559,P43124,0
392416,P40559,Q12260,0
392419,P40559,P32491,0
392420,P40559,P28320,0
392430,P40559,P38232,0
392431,P40559,P32385,0
392439,P40559,P53754,0
392443,P40559,P07703,0
392447,P40559,Q04067,0
392449,P40559,P25583,0
392450,P40559,P25355,0
392455,P40559,Q12250,0
392459,P40559,Q04493,0
392469,P40559,P40465,0
392475,P40559,P24870,0
392479,P40559,Q12513,0
392489,P40559,P36144,0
392491,P40559,P33308,0
392498,P40559,Q03407,0
392499,P40559,P42944,0
392504,P40559,Q02725,0
392509,P40559,P53729,0
392513,P40559,Q06102,0
392517,P40559,Q12497,0
392534,P40559,P04911,0
392538,P40559,P53968,0
392541,P40559,P21242,0
392547,P40559,Q12692,0
392548,P40559,P41920,0
392551,P40559,P18634,0
392553,P40559,Q12253,0
392555,P40559,P53244,0
392561,P40559,P47025,0
392563,P40559,P01120,0
392566,P40559,P25349,0
392571,P40559,P14693,0
392583,P40559,P34167,0
392589,P40559,Q03330,0
392603,P40559,P41911,0
392626,P40559,Q12468,0
392627,P40559,Q12317,0
392628,P40559,P38303,0
392633,P40559,P25586,0
392641,P40559,P25694,0
392642,P40559,P38234,0
392643,P40559,P24280,0
392646,P40559,P39926,0
392649,P40559,Q6Q5K6,0
392650,P40559,Q12215,0
392658,P40559,P25383,0
392660,P40559,P38143,0
392661,P40559,Q04272,0
392664,P40559,P23285,0
392665,P40559,P48566,0
392667,P40559,P04786,0
392671,P40559,P24868,0
392672,P40559,Q03081,0
392675,P40559,P41833,0
392677,P40559,P38725,0
393168,Q04839,Q04004,0
393187,Q04839,P38268,0
393194,Q04839,P34237,0
393261,Q04839,P47038,0
393272,Q04839,P46965,0
393279,Q04839,P43594,0
393296,Q04839,P38176,0
393356,Q04839,P28000,0
393359,Q04839,P38740,0
393360,Q04839,P54784,0
393369,Q04839,P32788,0
393373,Q04839,P38716,0
393390,Q04839,P40075,0
393421,Q04839,Q12318,0
393448,Q04839,P21269,0
393464,Q04839,P47042,0
393468,Q04839,P53237,0
393504,Q04839,P39729,0
393529,Q04839,P43123,0
393539,Q04839,P08539,0
393568,Q04839,P53272,0
393584,Q04839,P53343,0
393586,Q04839,P40515,0
393623,Q04839,P38232,0
393636,Q04839,P07703,0
393640,Q04839,Q04067,0
393652,Q04839,Q04493,0
393662,Q04839,P40465,0
393672,Q04839,Q12513,0
393682,Q04839,P36144,0
393691,Q04839,Q03407,0
393692,Q04839,P42944,0
393710,Q04839,Q12497,0
393727,Q04839,P04911,0
393734,Q04839,P21242,0
393741,Q04839,P41920,0
393744,Q04839,P18634,0
393746,Q04839,Q12253,0
393766,Q04839,P09232,0
393796,Q04839,P41911,0
393819,Q04839,Q12468,0
393842,Q04839,Q6Q5K6,0
393851,Q04839,P25383,0
393857,Q04839,P23285,0
393865,Q04839,Q03081,0
393874,P39677,P38751,0
393880,P39677,P32500,0
393882,P39677,P53295,0
393896,P39677,P52917,0
393901,P39677,P13365,0
393909,P39677,P28000,0
393935,P39677,P53237,0
393947,P39677,Q12489,0
393950,P39677,Q12300,0
393959,P39677,P36100,0
393971,P39677,P39729,0
393997,P39677,P43123,0
394001,P39677,P21243,0
394006,P39677,Q12181,0
394007,P39677,P08539,0
394011,P39677,P23292,0
394022,P39677,P36131,0
394023,P39677,P13099,0
394036,P39677,P53272,0
394052,P39677,P53343,0
394054,P39677,P40515,0
394061,P39677,Q04175,0
394064,P39677,P26449,0
394070,P39677,P41808,0
394077,P39677,Q12260,0
394091,P39677,P38232,0
394092,P39677,P32385,0
394103,P39677,P15380,0
394104,P39677,P07703,0
394108,P39677,Q04067,0
394109,P39677,Q03750,0
394110,P39677,P25583,0
394111,P39677,P25355,0
394116,P39677,Q12250,0
394120,P39677,Q04493,0
394130,P39677,P40465,0
394136,P39677,P24870,0
394140,P39677,Q12513,0
394149,P39677,P36144,0
394153,P39677,P40302,0
394154,P39677,P43132,0
394158,P39677,Q03407,0
394159,P39677,P42944,0
394163,P39677,P53147,0
394164,P39677,Q02725,0
394169,P39677,P53729,0
394177,P39677,Q12497,0
394194,P39677,P04911,0
394196,P39677,P32496,0
394198,P39677,P53968,0
394201,P39677,P21242,0
394207,P39677,Q12692,0
394208,P39677,P41920,0
394211,P39677,P18634,0
394213,P39677,Q12253,0
394221,P39677,P47025,0
394231,P39677,P14693,0
394233,P39677,P09232,0
394249,P39677,Q03330,0
394253,P39677,Q04396,0
394263,P39677,P41911,0
394277,P39677,P38622,0
394280,P39677,P32473,0
394285,P39677,P23291,0
394286,P39677,Q12468,0
394287,P39677,Q12317,0
394301,P39677,P25694,0
394306,P39677,P39926,0
394308,P39677,P07262,0
394309,P39677,Q6Q5K6,0
394310,P39677,Q12215,0
394315,P39677,Q12233,0
394318,P39677,P25383,0
394321,P39677,Q04272,0
394324,P39677,P23285,0
394325,P39677,P48566,0
394328,P39677,Q99394,0
394331,P39677,P24868,0
394332,P39677,Q03081,0
394335,P39677,P41833,0
394337,P39677,P38725,0
394341,P40077,P38751,0
394376,P40077,P28000,0
394402,P40077,P53237,0
394438,P40077,P39729,0
394464,P40077,P43123,0
394503,P40077,P53272,0
394519,P40077,P53343,0
394536,P40077,P43124,0
394546,P40077,P32491,0
394557,P40077,P38232,0
394558,P40077,P32385,0
394570,P40077,P07703,0
394574,P40077,Q04067,0
394575,P40077,Q03750,0
394586,P40077,Q04493,0
394596,P40077,P40465,0
394606,P40077,Q12513,0
394621,P40077,P43132,0
394625,P40077,Q03407,0
394626,P40077,P42944,0
394630,P40077,P53147,0
394631,P40077,Q02725,0
394636,P40077,P53729,0
394644,P40077,Q12497,0
394668,P40077,P21242,0
394680,P40077,Q12253,0
394716,P40077,Q03330,0
394730,P40077,P41911,0
394753,P40077,Q12468,0
394768,P40077,P25694,0
394775,P40077,P07262,0
394776,P40077,Q6Q5K6,0
394777,P40077,Q12215,0
