,interactor_A,interactor_B,label
623095,Q9BPY3,P27824,0
623106,Q9BPY3,Q3B820,0
624765,O75069,P08758,0
624792,O75069,Q9UK76,0
624953,O75069,Q75KN0,0
624986,O75069,Q96FE5,0
624995,O75069,Q15041,0
625065,O75069,Q8NBJ7,0
625115,O75069,Q9Y230,0
625128,O75069,Q6ZRQ5,0
625257,O75069,Q9BTV4,0
625421,O75069,Q9UK32,0
625461,O75069,P07108,0
625466,O75069,P63272,0
625573,Q9Y262,P08758,0
625585,Q9Y262,Q9HDC9,0
625600,Q9Y262,Q9UK76,0
625614,Q9Y262,Q13216,0
625689,Q9Y262,P00742,0
625771,Q9Y262,Q9UG56,0
625777,Q9Y262,P62306,0
625794,Q9Y262,Q96FE5,0
625803,Q9Y262,Q15041,0
625874,Q9Y262,Q8NBJ7,0
625924,Q9Y262,Q9Y230,0
625937,Q9Y262,Q6ZRQ5,0
625972,Q9Y262,Q16143,0
626066,Q9Y262,Q9BTV4,0
626211,Q9Y262,P22314,0
626225,Q9Y262,P60900,0
626230,Q9Y262,Q9UK32,0
626270,Q9Y262,P07108,0
626275,Q9Y262,P63272,0
626282,Q9Y262,P32249,0
626291,Q9Y262,P61077,0
626305,Q9Y262,P16152,0
626310,Q9Y262,Q15843,0
626326,Q9Y262,Q93077,0
626341,Q9Y262,Q3B820,0
628810,Q9P0Z9,P08758,0
628837,Q9P0Z9,Q9UK76,0
628997,Q9P0Z9,Q75KN0,0
629030,Q9P0Z9,Q96FE5,0
629039,Q9P0Z9,Q15041,0
629110,Q9P0Z9,Q8NBJ7,0
629160,Q9P0Z9,Q9Y230,0
629173,Q9P0Z9,Q6ZRQ5,0
629302,Q9P0Z9,Q9BTV4,0
629512,Q9P0Z9,P63272,0
630553,P12236,P63272,0
631700,Q9Y294,P08758,0
631815,Q9Y294,P00742,0
631920,Q9Y294,Q96FE5,0
631929,Q9Y294,Q15041,0
631977,Q9Y294,Q9NQX7,0
631999,Q9Y294,O75534,0
632000,Q9Y294,Q8NBJ7,0
632050,Q9Y294,Q9Y230,0
632063,Q9Y294,Q6ZRQ5,0
632191,Q9Y294,Q9BTV4,0
632396,Q9Y294,P07108,0
632401,Q9Y294,P63272,0
632417,Q9Y294,P61077,0
633312,Q9UEU0,P08758,0
633532,Q9UEU0,Q96FE5,0
633541,Q9UEU0,Q15041,0
633611,Q9UEU0,Q8NBJ7,0
633661,Q9UEU0,Q9Y230,0
633674,Q9UEU0,Q6ZRQ5,0
633803,Q9UEU0,Q9BTV4,0
634013,Q9UEU0,P63272,0
635627,Q9NX08,P63272,0
636537,Q8WVZ9,P08758,0
636758,Q8WVZ9,Q96FE5,0
636767,Q8WVZ9,Q15041,0
636838,Q8WVZ9,Q8NBJ7,0
636888,Q8WVZ9,Q9Y230,0
636901,Q8WVZ9,Q6ZRQ5,0
637029,Q8WVZ9,Q9BTV4,0
637239,Q8WVZ9,P63272,0
638046,Q15012,P63272,0
638151,P49593,P08758,0
638372,P49593,Q96FE5,0
638381,P49593,Q15041,0
638452,P49593,Q8NBJ7,0
638502,P49593,Q9Y230,0
638515,P49593,Q6ZRQ5,0
638644,P49593,Q9BTV4,0
638848,P49593,P07108,0
638853,P49593,P63272,0
638869,P49593,P61077,0
638883,P49593,P16152,0
638904,P49593,Q93077,0
641720,O94967,P63272,0
641838,Q9NQW7,O95219,0
644063,P14373,Q75KN0,0
644577,P14373,P63272,0
645378,Q9UQF2,P63272,0
646181,P68036,P63272,0
646984,P09497,P63272,0
648909,P23284,P08758,0
648921,P23284,Q9HDC9,0
648936,P23284,Q9UK76,0
648950,P23284,Q13216,0
649025,P23284,P00742,0
649107,P23284,Q9UG56,0
649113,P23284,P62306,0
649130,P23284,Q96FE5,0
649139,P23284,Q15041,0
649210,P23284,Q8NBJ7,0
649260,P23284,Q9Y230,0
649273,P23284,Q6ZRQ5,0
649308,P23284,Q16143,0
649402,P23284,Q9BTV4,0
649547,P23284,P22314,0
649561,P23284,P60900,0
649566,P23284,Q9UK32,0
649606,P23284,P07108,0
649611,P23284,P63272,0
649618,P23284,P32249,0
649627,P23284,P61077,0
649641,P23284,P16152,0
649646,P23284,Q15843,0
649662,P23284,Q93077,0
649677,P23284,Q3B820,0
649720,Q86YJ6,O95219,0
650633,Q86YJ6,P63272,0
650791,Q16643,P08758,0
651171,Q16643,Q96FE5,0
651180,Q16643,Q15041,0
651251,Q16643,Q8NBJ7,0
651301,Q16643,Q9Y230,0
651314,Q16643,Q6ZRQ5,0
651443,Q16643,Q9BTV4,0
651652,Q16643,P63272,0
653566,P00797,P08758,0
653593,P00797,Q9UK76,0
653682,P00797,P00742,0
653754,P00797,Q75KN0,0
653787,P00797,Q96FE5,0
653796,P00797,Q15041,0
653844,P00797,Q9NQX7,0
653866,P00797,O75534,0
653867,P00797,Q8NBJ7,0
653917,P00797,Q9Y230,0
653930,P00797,Q6ZRQ5,0
653965,P00797,Q16143,0
654059,P00797,Q9BTV4,0
654204,P00797,P22314,0
654223,P00797,Q9UK32,0
654263,P00797,P07108,0
654268,P00797,P63272,0
654334,P00797,Q3B820,0
655067,P48664,P63272,0
655170,Q14240,O95219,0
656082,Q14240,P63272,0
656981,Q9HCU9,O95219,0
657988,P23396,P08758,0
658176,P23396,Q75KN0,0
658209,P23396,Q96FE5,0
658218,P23396,Q15041,0
658289,P23396,Q8NBJ7,0
658339,P23396,Q9Y230,0
658352,P23396,Q6ZRQ5,0
658481,P23396,Q9BTV4,0
658686,P23396,P07108,0
658691,P23396,P63272,0
658746,P23396,P27824,0
660284,Q9UBQ0,P63272,0
661177,Q9UFN0,O95219,0
663981,Q8WUB8,O95219,0
665779,Q5JTY5,P08758,0
665895,Q5JTY5,P00742,0
665967,Q5JTY5,Q75KN0,0
666000,Q5JTY5,Q96FE5,0
666009,Q5JTY5,Q15041,0
666080,Q5JTY5,Q8NBJ7,0
666130,Q5JTY5,Q9Y230,0
666143,Q5JTY5,Q6ZRQ5,0
666271,Q5JTY5,Q9BTV4,0
666476,Q5JTY5,P07108,0
666481,Q5JTY5,P63272,0
666511,Q5JTY5,P16152,0
666536,Q5JTY5,P27824,0
666547,Q5JTY5,Q3B820,0
666573,Q9BTV5,P08758,0
666760,Q9BTV5,Q75KN0,0
666793,Q9BTV5,Q96FE5,0
666802,Q9BTV5,Q15041,0
666872,Q9BTV5,Q8NBJ7,0
666922,Q9BTV5,Q9Y230,0
666935,Q9BTV5,Q6ZRQ5,0
667064,Q9BTV5,Q9BTV4,0
667269,Q9BTV5,P07108,0
667274,Q9BTV5,P63272,0
667340,Q9BTV5,Q3B820,0
668621,Q96DW6,P16403,0
668687,Q96DW6,P00742,0
669272,Q96DW6,P63272,0
669358,P00918,O95219,0
669408,P00918,P08758,0
669502,P00918,Q13151,0
669675,P00918,P25189,0
669756,P00918,Q75KN0,0
669789,P00918,Q96FE5,0
669798,P00918,Q15041,0
669869,P00918,Q8NBJ7,0
669919,P00918,Q9Y230,0
669932,P00918,Q6ZRQ5,0
670060,P00918,Q9BTV4,0
670196,P00918,Q8N9T8,0
670265,P00918,P07108,0
670270,P00918,P63272,0
670300,P00918,P16152,0
670325,P00918,P27824,0
670336,P00918,Q3B820,0
672935,Q8NB37,P08758,0
673155,Q8NB37,Q96FE5,0
673164,Q8NB37,Q15041,0
673235,Q8NB37,Q8NBJ7,0
673285,Q8NB37,Q9Y230,0
673298,Q8NB37,Q6ZRQ5,0
673427,Q8NB37,Q9BTV4,0
673637,Q8NB37,P63272,0
673725,Q9Y4W6,P08758,0
673840,Q9Y4W6,P00742,0
673912,Q9Y4W6,Q75KN0,0
673945,Q9Y4W6,Q96FE5,0
673954,Q9Y4W6,Q15041,0
674002,Q9Y4W6,Q9NQX7,0
674024,Q9Y4W6,O75534,0
674025,Q9Y4W6,Q8NBJ7,0
674075,Q9Y4W6,Q9Y230,0
674088,Q9Y4W6,Q6ZRQ5,0
674217,Q9Y4W6,Q9BTV4,0
674422,Q9Y4W6,P07108,0
674427,Q9Y4W6,P63272,0
674478,Q9Y4W6,Q93077,0
674482,Q9Y4W6,P27824,0
674702,Q86TW2,Q75KN0,0
676283,O95273,Q75KN0,0
676848,O95273,Q93077,0
677587,Q9C0J1,P63272,0
679452,Q9NRC8,P08758,0
679672,Q9NRC8,Q96FE5,0
679681,Q9NRC8,Q15041,0
679752,Q9NRC8,Q8NBJ7,0
679802,Q9NRC8,Q9Y230,0
679815,Q9NRC8,Q6ZRQ5,0
679944,Q9NRC8,Q9BTV4,0
680154,Q9NRC8,P63272,0
680170,Q9NRC8,P61077,0
681930,Q9NWV4,P63272,0
682005,O95219,Q9BYD3,0
682012,O95219,P30086,0
682016,O95219,P08758,0
682017,O95219,Q9UKM9,0
682018,O95219,P42772,0
682019,O95219,Q02978,0
682020,O95219,Q9NR50,0
682021,O95219,O75558,0
682022,O95219,Q9UI14,0
682024,O95219,Q92879,0
682027,O95219,P22736,0
682028,O95219,Q9HDC9,0
682035,O95219,O95424,0
682038,O95219,P62310,0
682039,O95219,Q9Y333,0
682040,O95219,P69905,0
682042,O95219,P55060,0
682043,O95219,Q9UK76,0
682044,O95219,P62851,0
682046,O95219,P55209,0
682047,O95219,P17600,0
682049,O95219,Q15560,0
682053,O95219,P45378,0
682055,O95219,Q9ULJ1,0
682057,O95219,Q13216,0
682059,O95219,Q96GD4,0
682060,O95219,O75569,0
682064,O95219,Q6IBM8,0
682068,O95219,Q8N8Q3,0
682069,O95219,Q13148,0
682072,O95219,Q9UQ90,0
682073,O95219,P62424,0
682081,O95219,P19404,0
682083,O95219,Q96IZ7,0
682084,O95219,P50616,0
682085,O95219,P61313,0
682088,O95219,Q9NX18,0
682089,O95219,Q8NFZ0,0
682090,O95219,P62820,0
682092,O95219,P49888,0
682095,O95219,Q9UBI1,0
682096,O95219,Q9H0I3,0
682097,O95219,O75078,0
682098,O95219,P55774,0
682106,O95219,P48304,0
682113,O95219,P48643,0
682117,O95219,Q8N6T7,0
682119,O95219,Q96JB5,0
682123,O95219,P25189,0
682125,O95219,O43809,0
682128,O95219,O75607,0
682130,O95219,P22061,0
682132,O95219,P00742,0
682135,O95219,P07737,0
682138,O95219,O95989,0
682141,O95219,Q9UPT9,0
682142,O95219,P00491,0
682143,O95219,O95059,0
682145,O95219,Q96HL8,0
682153,O95219,Q5VU21,0
682154,O95219,Q9NX09,0
682159,O95219,P04843,0
682160,O95219,Q8NC44,0
682163,O95219,Q9H8T0,0
682170,O95219,Q16594,0
682171,O95219,O96013,0
682173,O95219,Q92995,0
682175,O95219,P56282,0
682176,O95219,P14555,0
682178,O95219,Q9BTT6,0
682179,O95219,P17540,0
682182,O95219,P51513,0
682184,O95219,Q6NUQ1,0
682185,O95219,Q99719,0
682186,O95219,Q13190,0
682187,O95219,P13385,0
682189,O95219,P22607,0
682191,O95219,Q15904,0
682192,O95219,P24593,0
682195,O95219,O14543,0
682196,O95219,P13727,0
682197,O95219,Q9UN74,0
682199,O95219,Q8N2I9,0
682202,O95219,P17858,0
682206,O95219,P47736,0
682208,O95219,O60502,0
682210,O95219,Q96AE4,0
682211,O95219,Q9P0W2,0
682213,O95219,Q9UG56,0
682214,O95219,P61513,0
682217,O95219,Q9UMR2,0
682219,O95219,P62306,0
682220,O95219,Q4VC44,0
682222,O95219,Q9H079,0
682225,O95219,P01909,0
682226,O95219,Q9UIM3,0
682227,O95219,Q8IW50,0
682229,O95219,P24666,0
682232,O95219,Q9H8K7,0
682233,O95219,P19387,0
682236,O95219,Q96FE5,0
682237,O95219,P50336,0
682241,O95219,P20338,0
682243,O95219,Q9UNF1,0
682244,O95219,P53779,0
682245,O95219,Q15041,0
682249,O95219,Q9NP72,0
682251,O95219,Q86YD1,0
682257,O95219,P31994,0
682259,O95219,Q9H1D9,0
682260,O95219,Q15910,0
682261,O95219,Q99547,0
682263,O95219,Q9Y6G3,0
682265,O95219,P78560,0
682266,O95219,Q12972,0
682268,O95219,Q86YL7,0
682273,O95219,Q9NUW4,0
682274,O95219,P07305,0
682278,O95219,Q5VV52,0
682280,O95219,Q13765,0
682281,O95219,Q7L099,0
682282,O95219,Q96I34,0
682283,O95219,Q15907,0
682286,O95219,Q8IZ52,0
682289,O95219,P23434,0
682290,O95219,P15090,0
682291,O95219,Q15269,0
682293,O95219,Q9NQX7,0
682294,O95219,Q9H9J2,0
682300,O95219,P57727,0
682302,O95219,P60903,0
682303,O95219,Q11203,0
682305,O95219,Q93045,0
682306,O95219,Q16637,0
682307,O95219,Q12800,0
682308,O95219,Q9UNZ2,0
682309,O95219,P36405,0
682310,O95219,Q9UII2,0
682312,O95219,Q6YP21,0
682314,O95219,Q9NZL4,0
682315,O95219,O75534,0
682316,O95219,Q8NBJ7,0
682318,O95219,P20042,0
682321,O95219,P32121,0
682324,O95219,P50591,0
682326,O95219,P11766,0
682328,O95219,Q96C92,0
682334,O95219,Q9H7E9,0
682339,O95219,P82932,0
682340,O95219,P62308,0
682341,O95219,Q8WXF1,0
682342,O95219,O75381,0
682343,O95219,Q9BYN8,0
682345,O95219,Q9H6J7,0
682347,O95219,P28328,0
682350,O95219,Q9H5I1,0
682351,O95219,P60484,0
682354,O95219,P08133,0
682355,O95219,O95571,0
682356,O95219,Q5SZQ8,0
682357,O95219,Q15758,0
682358,O95219,Q96N11,0
682359,O95219,Q9ULX9,0
682360,O95219,P05231,0
682361,O95219,Q9UHY1,0
682362,O95219,Q13510,0
682364,O95219,Q9Y6Y0,0
682366,O95219,Q9Y230,0
682368,O95219,P30533,0
682370,O95219,P42025,0
682374,O95219,Q96HS1,0
682375,O95219,Q9UH62,0
682376,O95219,P06746,0
682379,O95219,Q6ZRQ5,0
682381,O95219,P62826,0
682382,O95219,Q9Y265,0
682383,O95219,P46778,0
682386,O95219,O00560,0
682389,O95219,P11230,0
682391,O95219,Q9BY11,0
682392,O95219,P61952,0
682393,O95219,Q06609,0
682394,O95219,Q6IAM7,0
682395,O95219,Q6FII1,0
682396,O95219,Q9UBW8,0
682398,O95219,P62328,0
682399,O95219,Q8IVM0,0
682402,O95219,P51159,0
682406,O95219,Q96JF6,0
682408,O95219,O15527,0
682409,O95219,P00505,0
682411,O95219,Q96KB5,0
682412,O95219,Q9H8Y5,0
682413,O95219,P55212,0
682414,O95219,Q16143,0
682416,O95219,Q9NY93,0
682417,O95219,P11172,0
682419,O95219,Q16612,0
682422,O95219,Q13098,0
682423,O95219,O95182,0
682427,O95219,P20366,0
682431,O95219,Q9BSF8,0
682434,O95219,Q8NAV1,0
682440,O95219,P05154,0
682441,O95219,Q13951,0
682443,O95219,Q9UQB8,0
682444,O95219,P25445,0
682445,O95219,P62861,0
682446,O95219,P82933,0
682447,O95219,P45984,0
682449,O95219,Q9BZD4,0
682450,O95219,Q99624,0
682451,O95219,Q9UGY1,0
682455,O95219,P42330,0
682458,O95219,Q9C086,0
682462,O95219,Q9GZN7,0
682463,O95219,Q6ZUH1,0
682469,O95219,P51965,0
682470,O95219,P27635,0
682474,O95219,P55854,0
682475,O95219,P31943,0
682476,O95219,Q99759,0
682477,O95219,Q9BV38,0
682478,O95219,Q9NPA8,0
682479,O95219,Q99685,0
682480,O95219,P20264,0
682481,O95219,Q6IAL2,0
682482,O95219,Q96FC9,0
682486,O95219,A0JLT2,0
682491,O95219,Q9NXK8,0
682493,O95219,P50454,0
682496,O95219,Q9P0N5,0
682498,O95219,Q12929,0
682499,O95219,Q13113,0
682500,O95219,P62879,0
682501,O95219,Q9UKK9,0
682503,O95219,Q00887,0
682504,O95219,P83916,0
682506,O95219,O95831,0
682508,O95219,Q9BTV4,0
682509,O95219,P02774,0
682513,O95219,Q9H0E2,0
682514,O95219,P28340,0
682519,O95219,Q92956,0
682520,O95219,Q8TBE7,0
682521,O95219,Q9UJX4,0
682522,O95219,Q08752,0
682524,O95219,Q14807,0
682528,O95219,O95169,0
682529,O95219,Q15345,0
682534,O95219,Q96EA4,0
682537,O95219,Q6ICP4,0
682539,O95219,Q15397,0
682541,O95219,O75874,0
682542,O95219,Q9GZW8,0
682546,O95219,Q6UW56,0
682549,O95219,Q13724,0
682550,O95219,Q9NPH2,0
682551,O95219,P36575,0
682554,O95219,Q9NTX7,0
682556,O95219,P32942,0
682558,O95219,P13994,0
682559,O95219,Q8N138,0
682563,O95219,Q8TB05,0
682564,O95219,Q53HC5,0
682566,O95219,Q8NA92,0
682568,O95219,P33552,0
682569,O95219,Q9UD71,0
682570,O95219,Q07507,0
682571,O95219,Q15038,0
682572,O95219,O15182,0
682573,O95219,Q9BYD2,0
682574,O95219,O60701,0
682575,O95219,P05408,0
682576,O95219,P22087,0
682577,O95219,Q96M11,0
682578,O95219,Q6PD74,0
682579,O95219,Q7LDG7,0
682581,O95219,Q9NVP1,0
682584,O95219,P09429,0
682586,O95219,P51948,0
682587,O95219,Q9H5Q2,0
682589,O95219,Q99732,0
682591,O95219,P30044,0
682593,O95219,P23490,0
682594,O95219,Q92575,0
682595,O95219,P15882,0
682597,O95219,Q9NUL3,0
682598,O95219,P11464,0
682600,O95219,Q9UMS0,0
682601,O95219,Q99595,0
682602,O95219,Q69YN2,0
682608,O95219,P04156,0
682609,O95219,Q96SI1,0
682611,O95219,Q9H0E4,0
682613,O95219,Q969H8,0
682617,O95219,P04181,0
682618,O95219,P19388,0
682619,O95219,Q9NZM5,0
682621,O95219,Q02363,0
682624,O95219,Q9UBL3,0
682626,O95219,Q9Y295,0
682627,O95219,Q96L34,0
682630,O95219,P51884,0
682631,O95219,Q06830,0
682632,O95219,Q00536,0
682633,O95219,Q9Y2V2,0
682634,O95219,P32780,0
682635,O95219,P17480,0
682636,O95219,Q16864,0
682639,O95219,Q99755,0
682640,O95219,Q9NPH0,0
682643,O95219,P47914,0
682644,O95219,Q8N9T8,0
682645,O95219,P05305,0
682648,O95219,Q9UNK0,0
682649,O95219,Q9HBT7,0
682651,O95219,P46783,0
682654,O95219,P22314,0
682655,O95219,Q8TCE6,0
682657,O95219,P49448,0
682658,O95219,Q9NX58,0
682659,O95219,Q9H6F5,0
682660,O95219,P51784,0
682661,O95219,Q9HD15,0
682662,O95219,P13798,0
682663,O95219,Q53HC0,0
682664,O95219,Q99519,0
682667,O95219,Q86YJ7,0
682668,O95219,P60900,0
682670,O95219,Q9NVE7,0
682671,O95219,P51397,0
682672,O95219,O95760,0
682673,O95219,Q9UK32,0
682674,O95219,P26447,0
682678,O95219,P00390,0
682680,O95219,Q9Y4R8,0
682681,O95219,O14777,0
682683,O95219,Q9GZP4,0
682686,O95219,P06396,0
682688,O95219,O60315,0
682689,O95219,Q9H1E3,0
682691,O95219,Q13794,0
682692,O95219,Q8TBC4,0
682694,O95219,P11166,0
682695,O95219,P17024,0
682696,O95219,Q96MC5,0
682699,O95219,Q9Y483,0
682700,O95219,P49771,0
682701,O95219,Q6IBS0,0
682702,O95219,P68400,0
682703,O95219,Q9NWR8,0
682704,O95219,P05026,0
682705,O95219,P53041,0
682707,O95219,Q9H095,0
682712,O95219,Q16635,0
682713,O95219,P07108,0
682716,O95219,Q9BVJ7,0
682718,O95219,P63272,0
682719,O95219,Q9HB65,0
682720,O95219,P17097,0
682721,O95219,Q9H8M7,0
682723,O95219,Q9BPX5,0
682724,O95219,O95361,0
682725,O95219,P32249,0
682726,O95219,Q9NPJ4,0
682727,O95219,P37198,0
682729,O95219,O95741,0
682732,O95219,O95563,0
682734,O95219,P61077,0
682736,O95219,Q14761,0
682738,O95219,Q9BPU6,0
682742,O95219,P29350,0
682743,O95219,Q7Z4K8,0
682744,O95219,Q9H4T2,0
682745,O95219,Q9GZU1,0
682747,O95219,Q9Y508,0
682748,O95219,P16152,0
682752,O95219,P17152,0
682753,O95219,Q15843,0
682755,O95219,P17936,0
682756,O95219,O60543,0
682758,O95219,P26885,0
682760,O95219,Q8NCC3,0
682761,O95219,Q15390,0
682762,O95219,P47929,0
682763,O95219,Q9Y6V7,0
682764,O95219,Q9NWZ3,0
682766,O95219,Q9H5F2,0
682769,O95219,Q93077,0
682771,O95219,Q92598,0
682772,O95219,Q92535,0
682773,O95219,P27824,0
682774,O95219,Q52M93,0
682776,O95219,Q6FI91,0
682779,O95219,P63279,0
682780,O95219,Q969U7,0
682782,O95219,P20674,0
682784,O95219,Q3B820,0
682785,O95219,P58340,0
682786,O95219,P34913,0
682789,O95219,P23921,0
685357,P28072,Q75KN0,0
685871,P28072,P63272,0
685957,Q14558,P08758,0
685984,Q14558,Q9UK76,0
686064,Q14558,P25189,0
686145,Q14558,Q75KN0,0
686177,Q14558,Q96FE5,0
686186,Q14558,Q15041,0
686257,Q14558,Q8NBJ7,0
686307,Q14558,Q9Y230,0
686320,Q14558,Q6ZRQ5,0
686449,Q14558,Q9BTV4,0
686585,Q14558,Q8N9T8,0
686595,Q14558,P22314,0
686654,Q14558,P07108,0
686659,Q14558,P63272,0
686714,Q14558,P27824,0
686725,Q14558,Q3B820,0
689297,P62995,P08758,0
689485,P62995,Q75KN0,0
689518,P62995,Q96FE5,0
689527,P62995,Q15041,0
689598,P62995,Q8NBJ7,0
689647,P62995,Q9Y230,0
689660,P62995,Q6ZRQ5,0
689789,P62995,Q9BTV4,0
689998,P62995,P63272,0
691243,P05787,Q75KN0,0
691758,P05787,P63272,0
692544,Q6RFH5,P63272,0
693515,Q9H6R7,P63272,0
694300,Q9Y276,P63272,0
694383,Q9BV94,P08758,0
694604,Q9BV94,Q96FE5,0
694613,Q9BV94,Q15041,0
694684,Q9BV94,Q8NBJ7,0
694734,Q9BV94,Q9Y230,0
694747,Q9BV94,Q6ZRQ5,0
694876,Q9BV94,Q9BTV4,0
695086,Q9BV94,P63272,0
695152,Q9BV94,Q3B820,0
695871,Q9Y2W2,P63272,0
696838,Q9BYD3,P63272,0
697802,Q9BTT4,P63272,0
697883,Q16842,P08758,0
698104,Q16842,Q96FE5,0
698113,Q16842,Q15041,0
698184,Q16842,Q8NBJ7,0
698234,Q16842,Q9Y230,0
698247,Q16842,Q6ZRQ5,0
698376,Q16842,Q9BTV4,0
698586,Q16842,P63272,0
700410,Q8NCB2,P08758,0
700597,Q8NCB2,Q75KN0,0
700630,Q8NCB2,Q96FE5,0
700639,Q8NCB2,Q15041,0
700710,Q8NCB2,Q8NBJ7,0
700760,Q8NCB2,Q9Y230,0
700773,Q8NCB2,Q6ZRQ5,0
700902,Q8NCB2,Q9BTV4,0
701112,Q8NCB2,P63272,0
701192,Q96S21,P08758,0
701413,Q96S21,Q96FE5,0
701422,Q96S21,Q15041,0
701493,Q96S21,Q8NBJ7,0
701543,Q96S21,Q9Y230,0
701556,Q96S21,Q6ZRQ5,0
701685,Q96S21,Q9BTV4,0
701895,Q96S21,P63272,0
705374,Q9P1Z2,P63272,0
706331,Q9GZQ8,P63272,0
708064,Q9H4K1,P63272,0
709795,P30086,P63272,0
709870,P05388,P08758,0
709985,P05388,P00742,0
710090,P05388,Q96FE5,0
710099,P05388,Q15041,0
710147,P05388,Q9NQX7,0
710169,P05388,O75534,0
710170,P05388,Q8NBJ7,0
710220,P05388,Q9Y230,0
710233,P05388,Q6ZRQ5,0
710362,P05388,Q9BTV4,0
710566,P05388,P07108,0
710571,P05388,P63272,0
710587,P05388,P61077,0
710626,P05388,P27824,0
710646,Q9NW68,P08758,0
710761,Q9NW68,P00742,0
710833,Q9NW68,Q75KN0,0
710866,Q9NW68,Q96FE5,0
710875,Q9NW68,Q15041,0
710923,Q9NW68,Q9NQX7,0
710945,Q9NW68,O75534,0
710946,Q9NW68,Q8NBJ7,0
710996,Q9NW68,Q9Y230,0
711009,Q9NW68,Q6ZRQ5,0
711138,Q9NW68,Q9BTV4,0
711343,Q9NW68,P07108,0
711348,Q9NW68,P63272,0
711399,Q9NW68,Q93077,0
711403,Q9NW68,P27824,0
714621,O75955,P63272,0
717354,P60842,P08758,0
717366,P60842,Q9HDC9,0
717395,P60842,Q13216,0
717542,P60842,Q75KN0,0
717575,P60842,Q96FE5,0
717584,P60842,Q15041,0
717655,P60842,Q8NBJ7,0
717705,P60842,Q9Y230,0
717718,P60842,Q6ZRQ5,0
717847,P60842,Q9BTV4,0
718052,P60842,P07108,0
718057,P60842,P63272,0
718073,P60842,P61077,0
718087,P60842,P16152,0
718108,P60842,Q93077,0
718904,Q5QP82,P08758,0
719091,Q5QP82,Q75KN0,0
719124,Q5QP82,Q96FE5,0
719133,Q5QP82,Q15041,0
719204,Q5QP82,Q8NBJ7,0
719254,Q5QP82,Q9Y230,0
719267,Q5QP82,Q6ZRQ5,0
719396,Q5QP82,Q9BTV4,0
719606,Q5QP82,P63272,0
721226,Q07869,P08758,0
721333,Q07869,P25189,0
721447,Q07869,Q96FE5,0
721456,Q07869,Q15041,0
721527,Q07869,Q8NBJ7,0
721577,Q07869,Q9Y230,0
721590,Q07869,Q6ZRQ5,0
721719,Q07869,Q9BTV4,0
721855,Q07869,Q8N9T8,0
721929,Q07869,P63272,0
722001,Q8N9L1,P08758,0
722028,Q8N9L1,Q9UK76,0
722108,Q8N9L1,P25189,0
722117,Q8N9L1,P00742,0
722189,Q8N9L1,Q75KN0,0
722222,Q8N9L1,Q96FE5,0
722231,Q8N9L1,Q15041,0
722254,Q8N9L1,Q86YL7,0
722277,Q8N9L1,Q15269,0
722279,Q8N9L1,Q9NQX7,0
722301,Q8N9L1,O75534,0
722302,Q8N9L1,Q8NBJ7,0
722352,Q8N9L1,Q9Y230,0
722365,Q8N9L1,Q6ZRQ5,0
722494,Q8N9L1,Q9BTV4,0
722532,Q8N9L1,Q6UW56,0
722580,Q8N9L1,Q92575,0
722588,Q8N9L1,Q69YN2,0
722629,Q8N9L1,Q8N9T8,0
722639,Q8N9L1,P22314,0
722642,Q8N9L1,P49448,0
722658,Q8N9L1,Q9UK32,0
722666,Q8N9L1,O14777,0
722671,Q8N9L1,P06396,0
722698,Q8N9L1,P07108,0
722703,Q8N9L1,P63272,0
722729,Q8N9L1,Q9H4T2,0
722738,Q8N9L1,Q15843,0
722754,Q8N9L1,Q93077,0
722758,Q8N9L1,P27824,0
723551,P08758,Q13275,0
723556,P08758,P46527,0
723557,P08758,Q9P2W9,0
723563,P08758,Q9Y5U2,0
723566,P08758,P59998,0
723570,P08758,O00165,0
723572,P08758,O75558,0
723574,P08758,Q92990,0
723575,P08758,Q96QD8,0
723577,P08758,P06576,0
723580,P08758,Q92879,0
723581,P08758,Q13547,0
723584,P08758,Q13685,0
723585,P08758,Q6IAM1,0
723587,P08758,Q9NWB7,0
723589,P08758,P22736,0
723591,P08758,Q9NPI8,0
723592,P08758,Q6FIF0,0
723593,P08758,Q9HDC9,0
723596,P08758,Q9Y421,0
723609,P08758,Q9P0T7,0
723616,P08758,Q99653,0
723617,P08758,Q9UBV8,0
723621,P08758,O75689,0
723622,P08758,P55060,0
723623,P08758,Q9UK76,0
723624,P08758,O00151,0
723626,P08758,P14618,0
723628,P08758,Q9UQ53,0
723631,P08758,Q9H6R6,0
723632,P08758,P35914,0
723639,P08758,Q99081,0
723643,P08758,Q13151,0
723644,P08758,Q6IAN0,0
723646,P08758,Q4ZIN3,0
723651,P08758,P43250,0
723654,P08758,Q6FIE5,0
723658,P08758,P41567,0
723659,P08758,P37108,0
723661,P08758,P25963,0
723662,P08758,P16104,0
723664,P08758,P05090,0
723665,P08758,P46934,0
723668,P08758,Q9NX46,0
723669,P08758,Q13330,0
723671,P08758,Q9P298,0
723679,P08758,Q96GQ7,0
723685,P08758,Q9UKI2,0
723686,P08758,Q9NZD4,0
723688,P08758,P21964,0
723690,P08758,Q13216,0
723693,P08758,Q96GD4,0
723694,P08758,Q9NX95,0
723696,P08758,P51636,0
723705,P08758,Q6IBE6,0
723730,P08758,Q8N8Q3,0
723745,P08758,P18124,0
723749,P08758,P62424,0
723752,P08758,Q6GVN4,0
