,interactor_A,interactor_B,label
7980,P20700,Q9BXW4,1
7981,Q9GZQ8,P20700,1
7982,P20700,O95166,1
7985,Q13526,P01106,1
7987,P55072,Q92890,1
7988,P55072,Q9UKV5,1
7989,Q00613,Q03933,1
7991,P57081,P39748,1
7993,P04637,Q05086,1
7994,P08621,Q16637,1
8006,P29466,P57730,1
8007,P29466,Q5XLA6,1
8012,P11831,P35269,1
8013,P11831,P28324,1
8016,P01215,P0DN86,1
8020,P10599,P27695,1
8041,P33681,Q15116,1
8042,O00233,P62263,1
8043,O00233,Q9UNN8,1
8044,P36873,Q14684,1
8050,P13500,P13501,1
8051,O14625,P13501,1
8052,O15467,P13501,1
8053,P78556,P13501,1
8054,O00585,P13501,1
8055,Q9NRJ3,P13501,1
8056,P19875,P13501,1
8057,P02775,P13501,1
8058,Q07325,P13501,1
8059,P02778,P13501,1
8060,P51671,P48061,1
8061,Q99616,P48061,1
8062,O95715,P13501,1
8063,P13500,P02776,1
8064,P78556,P02776,1
8065,P47992,P02776,1
8066,P19875,P02776,1
8067,P78556,P48061,1
8068,O00585,P48061,1
8069,Q9Y258,P48061,1
8070,Q9NRJ3,P48061,1
8071,O95715,Q92583,1
8072,P19875,P48061,1
8073,Q07325,P48061,1
8074,P02778,P48061,1
8075,O95715,P48061,1
8076,O15444,Q92583,1
8077,Q16663,P13500,1
8078,Q9Y258,P80075,1
8079,Q99616,P80075,1
8080,P51671,P80075,1
8081,P55773,O00585,1
8082,Q9NRJ3,O00585,1
8083,P47992,O00585,1
8084,P02775,O00585,1
8085,P19875,P80075,1
8086,P80162,P80075,1
8087,P10145,P80075,1
8088,P02778,P80075,1
8089,O14625,P80075,1
8090,P13500,P51671,1
8091,Q99616,P51671,1
8092,Q16627,P51671,1
8093,Q9NRJ3,P51671,1
8094,P47992,P51671,1
8095,P09341,P51671,1
8096,P19875,P51671,1
8097,P19876,P51671,1
8098,P42830,P51671,1
8099,P80162,P51671,1
8100,Q07325,P51671,1
8101,O14625,P51671,1
8102,O95715,P51671,1
8103,Q99616,O00585,1
8104,Q9NRJ3,Q99616,1
8105,P02775,Q99616,1
8106,Q07325,Q99616,1
8107,O95715,Q99616,1
8108,P51671,P55774,1
8109,P10720,Q99731,1
8110,O00585,O00175,1
8111,Q99616,O00175,1
8112,P10720,O00626,1
8113,Q16627,O00626,1
8114,P51671,Q9Y258,1
8115,P47992,O00175,1
8116,P47992,Q9NRJ3,1
8117,O95715,Q9NRJ3,1
8118,Q07325,P47992,1
8119,O14625,P47992,1
8120,Q07325,Q9NRJ3,1
8121,P02775,Q9NRJ3,1
8122,P10720,Q9NRJ3,1
8123,P51671,Q9Y4X3,1
8124,P10720,Q9Y4X3,1
8125,P02775,Q9Y258,1
8126,P10720,Q9Y258,1
8127,P47992,O95715,1
8128,P02778,P80162,1
8129,P80098,Q9UBD3,1
8130,P80075,Q9UBD3,1
8131,P78556,Q9UBD3,1
8132,O00585,Q9UBD3,1
8133,Q9Y258,Q9UBD3,1
8134,Q9NRJ3,Q9UBD3,1
8135,P19875,Q9UBD3,1
8136,P19876,Q9UBD3,1
8137,P02776,Q9UBD3,1
8138,P10720,Q9UBD3,1
8139,P42830,Q9UBD3,1
8140,O00585,P19875,1
8141,Q9NRJ3,P19875,1
8142,P47992,P19875,1
8143,Q07325,P19875,1
8144,Q8NHW4,P10720,1
8145,P51671,P10720,1
8146,P78556,P42830,1
8147,P09341,P42830,1
8148,P19875,P42830,1
8149,P19876,P42830,1
8150,O95715,P42830,1
8151,P80098,P80162,1
8152,P09341,P80162,1
8153,P19875,P80162,1
8154,P19876,P80162,1
8155,P80162,P02775,1
8156,P80075,P02775,1
8157,P13500,P10145,1
8158,P47992,P02778,1
8159,P10720,P02778,1
8160,P02775,P02778,1
8161,O95715,P02778,1
8162,P22362,O14625,1
8163,P78556,O14625,1
8164,O00585,O14625,1
8165,O15444,O14625,1
8166,P19875,O14625,1
8167,P02775,O14625,1
8168,Q07325,O14625,1
8169,P02778,O14625,1
8170,P02775,P48061,1
8171,P13500,Q07325,1
8172,Q8NHW4,O43927,1
8173,Q9NRJ3,O43927,1
8174,P10720,O43927,1
8175,P19875,O95715,1
8176,P02775,O95715,1
8177,P13500,O43927,1
8178,Q9Y258,P13500,1
8179,P13500,Q8NHW4,1
8182,O75832,P0DMV8,1
8183,Q9Y6W8,O75144,1
8184,Q8N4S9,P00747,1
8185,P50213,P51553,1
8186,P68431,Q92784,1
8187,Q14192,Q13492,1
8188,P11308,O75164,1
8189,Q9UBB5,Q86YP4,1
8190,O00602,O00206,1
8191,O15389,O00206,1
8192,Q9Y286,O00206,1
8193,Q9Y336,O00206,1
8194,O75643,O75554,1
8195,P41159,O43699,1
8196,P41159,O15389,1
8199,O95801,P08238,1
8200,Q6ZNX1,Q9UI95,1
8201,Q86XT9,P17936,1
8202,P36222,Q14627,1
8203,O60551,Q9BR61,1
8206,Q6P3X3,Q9Y4C4,1
8207,Q9GZP7,Q9Y4C4,1
8208,P59551,Q9Y4C4,1
8209,Q9UKI2,Q9Y4C4,1
8210,Q9GZU8,Q9Y4C4,1
8211,Q9UNE7,Q9Y4C4,1
8212,O15182,Q9Y4C4,1
8213,O15173,Q9Y4C4,1
8214,Q6ZTN6,Q9Y4C4,1
8215,P57796,Q9Y4C4,1
8216,P41161,Q9Y4C4,1
8217,Q86VG3,Q9Y4C4,1
8218,Q14181,Q9Y4C4,1
8219,P57764,Q9Y4C4,1
8220,Q5T4K5,Q9Y4C4,1
8221,Q96NM4,Q9Y4C4,1
8222,Q96S82,Q9Y4C4,1
8223,Q8TEB9,Q9Y4C4,1
8224,P62508,Q9Y4C4,1
8225,P27482,Q9Y4C4,1
8226,O75528,Q9Y4C4,1
8227,Q9H668,Q9Y4C4,1
8228,O95816,Q9Y4C4,1
8229,Q9NV56,Q9Y4C4,1
8230,Q9GZV5,Q9Y4C4,1
8231,O14976,Q9Y4C4,1
8232,Q14257,Q9Y4C4,1
8233,Q9H6T3,Q9Y4C4,1
8234,O76080,Q9Y4C4,1
8235,Q8N8V4,Q9Y4C4,1
8236,P11362,Q9Y4C4,1
8237,Q8WW33,Q9Y4C4,1
8238,Q16254,Q9Y4C4,1
8239,Q9UBZ4,Q9Y4C4,1
8240,Q9NU19,Q9Y4C4,1
8241,Q96JB3,Q9Y4C4,1
8242,Q9BST9,Q9Y4C4,1
8243,Q14135,Q9Y4C4,1
8244,Q9UJ78,Q9Y4C4,1
8245,Q8IZ07,Q9Y4C4,1
8246,Q2TAL5,Q9Y4C4,1
8247,Q9NP31,Q9Y4C4,1
8248,Q96MW1,Q9Y4C4,1
8249,O43852,Q9Y4C4,1
8250,P53667,Q9Y4C4,1
8251,Q01973,Q9Y4C4,1
8252,O43865,Q9Y4C4,1
8253,Q92871,Q9Y4C4,1
8254,Q9UNA4,Q9Y4C4,1
8255,Q86XJ1,Q9Y4C4,1
8256,P35606,Q9Y4C4,1
8257,Q6ZUS6,Q9Y4C4,1
8258,Q9HC44,Q9Y4C4,1
8259,Q9NWM3,Q9Y4C4,1
8260,Q9UGJ0,Q9Y4C4,1
8261,O00409,Q9Y4C4,1
8262,Q96GD4,Q9Y4C4,1
8263,Q8IYM9,Q9Y4C4,1
8264,P49759,Q9Y4C4,1
8265,Q8TBB5,Q9Y4C4,1
8266,P37231,Q9Y4C4,1
8267,Q13371,Q9Y4C4,1
8268,Q8NG66,Q9Y4C4,1
8269,P0DI81,Q9Y4C4,1
8270,P52594,Q9Y4C4,1
8271,O00506,Q9Y4C4,1
8272,O43320,Q9Y4C4,1
8273,A0PHL1,Q9Y4C4,1
8274,Q8WTU0,Q9Y4C4,1
8275,Q9H069,Q9Y4C4,1
8276,Q9BWK5,Q9Y4C4,1
8277,Q96KS0,Q9Y4C4,1
8278,P63272,Q9Y4C4,1
8279,P56704,Q14332,1
8282,Q5TA45,Q9NV88,1
8283,Q92731,P29279,1
8284,P03372,P29279,1
8285,Q15113,P13497,1
8287,P36888,P42684,1
8288,P36888,P46109,1
8289,P36888,P46108,1
8290,P36888,P06241,1
8291,P36888,P00519,1
8292,P36888,P06239,1
8293,P36888,O14544,1
8294,P36888,P43405,1
8295,P36888,P20936,1
8296,P51451,P36888,1
8297,P36888,P07947,1
8299,Q12959,Q15349,1
8300,Q12959,Q9P0K1,1
8301,Q12959,Q9NQ90,1
8302,Q12959,O60447,1
8303,Q12959,P33402,1
8304,Q12959,Q9UDX4,1
8305,Q12959,Q5VV41,1
8306,Q12959,Q7Z628,1
8307,Q12959,Q9NS75,1
8308,Q12959,P34998,1
8309,Q12959,P0C2L3,1
8310,Q12959,Q86XJ0,1
8311,Q12959,Q9ULK5,1
8312,Q12959,O15427,1
8313,Q12959,P85299,1
8314,Q12959,P53778,1
8315,Q12959,Q15311,1
8316,Q12959,Q8TAA9,1
8317,Q12959,Q13613,1
8318,Q12959,Q13702,1
8319,Q12959,O15399,1
8320,Q12959,A6NJW4,1
8321,Q12959,Q86U42,1
8322,Q12959,P15813,1
8323,Q12959,Q8NBL3,1
8324,Q12959,P63252,1
8325,Q12959,B7U540,1
8326,Q12959,P43005,1
8327,Q12959,P28335,1
8328,Q12959,P0DKB5,1
8329,Q12959,P81877,1
8330,Q12959,P82930,1
8331,Q12959,Q30KQ4,1
8332,Q92796,P0C2L3,1
8333,Q92796,Q7Z628,1
8334,Q92796,Q9NS75,1
8335,P78352,P33402,1
8336,P78352,Q15311,1
8337,P78352,Q7Z628,1
8338,P78352,Q9NS75,1
8339,Q13424,O60669,1
8340,Q13884,Q9NWL6,1
8341,Q13884,Q9NS75,1
8342,Q13884,O60669,1
8343,Q13884,P33402,1
8344,Q13884,P53778,1
8345,Q13424,P33402,1
8346,Q13424,Q13258,1
8347,Q13424,Q9GZV5,1
8348,Q13424,Q9NS75,1
8350,A9UHW6,Q14493,1
8351,Q9BTT0,P0C0S5,1
8352,Q9BTT0,P06899,1
8353,Q9UMR2,A9UHW6,1
8355,Q99767,P05067,1
8356,Q99767,O94985,1
8357,Q99767,P49768,1
8358,Q99767,O14618,1
8359,P17936,P16070,1
8360,Q99836,O60603,1
8361,O94811,P37840,1
8362,P56817,P10997,1
8363,Q9Y5Z0,P10997,1
8365,Q9Y223,P12814,1
8366,P63027,P37840,1
8367,Q92730,O43157,1
8368,P52198,O43157,1
8369,P61587,O43157,1
8370,Q92730,O15031,1
8371,P52198,O15031,1
8372,P61587,O15031,1
8373,P12314,P30273,1
8374,Q15797,O15397,1
8375,P84022,O15397,1
8376,O00213,P62330,1
8377,Q03468,P00519,1
8378,Q9UJY5,P56817,1
8379,Q9NZ52,P56817,1
8380,Q9UJY4,P56817,1
8381,P02649,Q9NZC2,1
8382,Q9UKV8,Q9UGP4,1
8383,Q9UL18,Q9UGP4,1
8385,P48047,Q08752,1
8386,P49768,P55061,1
8387,O15037,Q15843,1
8388,Q03431,P12272,1
8389,P13489,P10153,1
8390,O14672,Q99961,1
8391,O14672,P06239,1
8392,O14672,Q9H6R6,1
8393,O14672,P62993,1
8394,O14672,P14317,1
8395,O14672,Q9UJU6,1
8396,O14672,Q9NRC9,1
8397,O14672,A4FU49,1
8398,Q9NXL2,O14672,1
8399,O14672,Q9UKS6,1
8400,O14672,O75791,1
8401,O14672,P12931,1
8402,O14672,P00519,1
8403,O14672,Q96RF0,1
8404,O14672,P46108,1
8405,O14672,Q8IW93,1
8406,O14672,Q92968,1
8407,O14672,Q8N5V2,1
8408,O14672,Q5VV41,1
8409,O14672,O60861,1
8410,O14672,Q9NR80,1
8411,O14672,O60504,1
8412,O14672,O14559,1
8413,O14672,Q14847,1
8414,O14672,Q12959,1
8415,O14672,O14936,1
8416,P78325,Q8WV41,1
8417,P78325,Q15642,1
8418,P78325,Q9Y5X1,1
8419,P78325,P42680,1
8420,P78325,P12931,1
8421,P78325,P14598,1
8422,P78325,Q92882,1
8423,Q13443,Q8WV41,1
8424,Q13443,Q9Y5X1,1
8425,P42680,Q13443,1
8426,Q13443,Q96RF0,1
8427,Q13443,P14598,1
8428,Q13443,P07948,1
8429,Q13443,O94875,1
8430,O43184,P12931,1
8431,O43184,O15259,1
8432,O43184,P07948,1
8433,O43184,Q5TCZ1,1
8434,O43184,P08631,1
8435,O43184,Q8WV41,1
8436,O43184,Q9Y5X1,1
8437,Q13444,Q8WV41,1
8438,Q13444,Q5TCZ1,1
8439,Q13444,P12931,1
8440,Q13444,Q9Y5X1,1
8441,Q13444,O15259,1
8442,Q13444,P08631,1
8443,Q13444,P42680,1
8444,Q13444,P07948,1
8445,Q13444,P27986,1
8446,Q13444,Q06187,1
8447,Q13444,P14598,1
8448,Q13444,Q92882,1
8449,Q9H013,Q5TCZ1,1
8450,Q9H013,P12931,1
8451,Q9H013,Q9Y5X1,1
8452,Q9H013,Q8TE68,1
8453,Q9H013,P14598,1
8454,Q9H013,P42680,1
8455,Q9H013,P07948,1
8456,Q9H013,P27986,1
8457,Q9H013,O15259,1
8458,Q9H013,Q8WV41,1
8459,Q9H013,P08631,1
8460,P78325,Q96RF0,1
8461,P78325,Q96RU3,1
8462,O43184,P62993,1
8463,O43184,P06241,1
8464,O43184,P27986,1
8465,Q13444,P62993,1
8466,Q13444,Q08881,1
8467,Q9H013,P16333,1
8468,Q13444,P06239,1
8469,P78324,Q08722,1
8470,O00241,Q08722,1
8472,Q13425,P25100,1
8473,Q12836,P10323,1
8474,P21754,P10323,1
8475,Q05996,P10323,1
8476,P26447,P00533,1
8477,P26447,Q02297,1
8478,P26447,Q15109,1
8479,O14745,P15311,1
8480,Q13451,P07900,1
8481,P19793,Q13133,1
8482,Q13133,Q03181,1
8483,Q13133,P37231,1
8484,P08195,Q01650,1
8485,P28799,P07602,1
8486,P35613,Q92542,1
8487,P00395,P05067,1
8489,P63279,Q9UBT2,1
8490,P11215,P21246,1
8492,Q9HD34,Q9Y697,1
8496,Q07869,Q13133,1
8497,Q05BQ5,P62805,1
8498,Q7Z434,Q9Y4K3,1
8499,P09234,P31483,1
8500,Q14508,P07355,1
8502,Q8IVH4,P22033,1
8504,Q9BXW6,P51149,1
8505,Q96BK5,P06748,1
8507,Q02413,Q13835,1
8508,Q02413,Q08554,1
8509,Q16595,Q9Y697,1
8511,P14653,O75496,1
8512,O75496,P28358,1
8513,O75496,P28360,1
8514,O75496,P26367,1
8515,O75496,P61371,1
8516,O75496,Q01860,1
8517,O75496,O95343,1
8519,P62136,O75807,1
8520,P23025,P07992,1
8522,Q13557,P61981,1
8523,Q8WUJ0,Q969H0,1
8524,Q969H0,P63208,1
8525,P27918,P0C7Q2,1
8526,Q03591,Q9UHX3,1
8529,O00522,Q9BSQ5,1
8530,P20160,P27918,1
8531,P24158,P27918,1
8532,P61626,P27918,1
8533,P08311,P27918,1
8534,P05164,P27918,1
8535,P08246,P27918,1
8536,Q86UY5,P49674,1
8537,Q03591,Q9BXR6,1
8538,Q03591,P36980,1
8540,O75581,P56703,1
8541,P35637,Q16637,1
8543,P02741,Q03591,1
8544,P02741,Q02985,1
8545,O15118,P61916,1
8546,P62314,Q16637,1
8547,P56703,P43652,1
8548,Q9NVM4,P00966,1
8549,Q0VGL1,O43504,1
8550,P53673,P53674,1
8551,P17813,Q8IYB5,1
8552,P17813,Q8IXS8,1
8553,P17813,O95171,1
8554,P17813,P17931,1
8555,P17813,Q9Y5A9,1
8556,P17813,Q8TEC5,1
8557,P17813,Q8NE71,1
8558,P17813,Q9P013,1
8559,P17813,Q9BW71,1
8560,P17813,Q9Y5N6,1
8561,P17813,Q92541,1
8562,P17813,Q9H0G5,1
8563,P17813,P19474,1
8564,P08603,P02649,1
8565,Q9UK55,P22891,1
8566,Q9UK55,P00742,1
8572,P11362,P08620,1
8573,P11362,P10767,1
8574,P11362,P31371,1
8576,Q92902,Q9NQG7,1
8577,Q9UH17,P11802,1
8578,O75462,P26992,1
8579,Q99523,P26441,1
8580,Q99523,Q16619,1
8581,Q99523,P15018,1
8582,Q99523,P13725,1
8583,Q99523,P42702,1
8584,P37840,P02649,1
8585,Q99523,P05231,1
8586,Q99523,P06280,1
8591,P33763,P04637,1
8592,P60903,P04637,1
8593,P31949,P04637,1
8594,P80511,P04637,1
8595,Q99584,P04637,1
8596,Q96FQ6,P04637,1
8597,P25815,P04637,1
8598,P23297,P52907,1
8599,P33763,P52907,1
8600,P04271,P52907,1
8601,P25815,P52907,1
8602,P23297,P32418,1
8603,P29034,P32418,1
8604,P33764,P32418,1
8605,P26447,P32418,1
8606,P33763,P32418,1
8607,P06703,P32418,1
8608,P31151,P32418,1
8609,P05109,P32418,1
8610,P06702,P32418,1
8611,P60903,P32418,1
8612,P31949,P32418,1
8613,P80511,P32418,1
8614,Q99584,P32418,1
8615,Q9HCY8,P32418,1
8616,Q86SG5,P32418,1
8617,P04271,P32418,1
8618,P29377,P32418,1
8619,P25815,P32418,1
8620,Q8WXG8,P32418,1
8621,P29034,Q9HB71,1
8622,P26447,Q9HB71,1
8623,P33763,Q9HB71,1
8624,P06703,Q9HB71,1
8625,P25815,Q9HB71,1
8626,P23297,O15151,1
8627,P29034,O15151,1
8628,P33763,O15151,1
8629,P04271,O15151,1
8630,P29034,P15311,1
8631,P26447,P15311,1
8632,P23297,Q15418,1
8633,P29034,Q15418,1
8634,P26447,Q15418,1
8635,P06703,Q15418,1
8636,P04271,Q15418,1
8637,P25815,Q15418,1
8638,P06703,O95684,1
8642,Q92963,Q13153,1
8643,Q92963,P60953,1
8644,Q92963,P63000,1
8645,P00533,Q99075,1
8646,P15514,P00533,1
8647,Q969X0,P61006,1
8648,P51692,P00519,1
8649,P14174,Q92743,1
8650,P14174,P25025,1
8651,P83105,P98170,1
8652,P83105,P17987,1
8654,O76071,Q9H5X1,1
8657,P23560,P34130,1
8676,O75886,O95630,1
8677,P46060,P61956,1
8678,Q9BXW6,Q8NHP6,1
8679,Q9BXW6,Q9P0L0,1
8680,Q9BXW6,O95292,1
8681,P06400,Q15329,1
8682,P50052,P01019,1
8684,O00560,P31431,1
8685,O00560,Q01344,1
8690,P63316,P48788,1
8692,Q99653,P19634,1
8693,Q86TM6,Q9Y4E8,1
8694,P04637,Q92569,1
8697,O75899,Q9UBS5,1
8699,Q13569,P63165,1
8700,Q13569,P61956,1
8701,O95405,Q15796,1
8702,O60502,P04637,1
8703,Q8IV16,P06858,1
8704,O60220,Q9Y5L4,1
8705,P07355,Q15599,1
8706,P53597,Q96I99,1
8707,P62495,P15170,1
8708,P11226,O00187,1
8709,O00602,P02741,1
8711,Q96RQ3,Q9HCC0,1
8712,P62993,P08581,1
8713,Q9H1K0,P51148,1
8714,O14656,Q5JTV8,1
8715,O14656,Q8NFQ8,1
8716,O00187,P0C0L4,1
8717,Q99986,Q92993,1
8718,P78562,Q9NQ76,1
8719,Q86WC4,P51798,1
8720,P23352,P35968,1
8721,P13645,P04264,1
8722,P05156,Q03591,1
8723,P05155,P09871,1
8724,P05155,O00187,1
8725,P11226,P27797,1
8726,P02749,P11226,1
8727,O00206,P11226,1
8728,P10124,P11226,1
8729,O00602,P07911,1
8730,P09382,P07911,1
8731,P05162,P07911,1
8732,P17931,P07911,1
8733,Q14165,P07911,1
8734,P08174,P48960,1
8735,P08174,Q9UHX3,1
8736,P06850,P55089,1
8737,Q15744,P35638,1
8738,Q15744,P53567,1
8739,Q10586,P53567,1
8740,P49715,Q10586,1
8741,P49715,P18847,1
8742,P49715,Q8N1L9,1
8743,P49715,Q9NR55,1
8744,Q15744,P18848,1
8745,Q15744,P18847,1
8746,Q15744,Q16520,1
8747,Q15744,Q9NR55,1
8748,P53567,O43889,1
8749,Q9Y4A8,O43889,1
8750,P35638,Q96BA8,1
8751,Q16649,Q16534,1
8752,P35638,P05412,1
8753,P53567,P05412,1
8754,Q15744,P05412,1
8755,Q16534,P05412,1
8756,P17275,P15407,1
8757,P17275,Q8N1L9,1
8758,P01100,P53567,1
8759,P01100,Q15744,1
8760,P17275,P18848,1
8761,P01100,P18847,1
8762,P01100,Q9ULX9,1
8763,P17275,O75444,1
8764,P35638,P15407,1
8765,P53567,P15407,1
8766,P49715,P15407,1
8767,Q15744,P15407,1
8768,P15336,P15407,1
8769,P18847,P15407,1
8770,O75444,P15407,1
8771,O43889,P18848,1
8772,Q8N1L9,P18848,1
8773,Q9Y5Q3,P18848,1
8774,Q16621,P18848,1
8775,Q15744,Q9Y2D1,1
8776,O43889,P18847,1
8777,Q10586,P18847,1
8778,O15525,P18847,1
8779,Q16649,Q16520,1
8780,Q15744,Q8N1L9,1
8781,Q10586,Q8N1L9,1
8782,Q16534,Q8N1L9,1
8783,Q16520,Q9NR55,1
8784,P35638,O15525,1
8785,P35638,Q9ULX9,1
8786,Q16236,Q16621,1
8787,O43889,Q16236,1
8788,Q9ULX9,Q16236,1
8789,Q9Y4A8,Q16236,1
8875,Q9BZD6,Q9GZV5,1
8876,Q9BZD6,P07948,1
8877,Q9BZD6,Q92882,1
8878,Q9BZD6,P62993,1
8879,Q9BZD6,Q14155,1
8880,Q9BZD6,Q9H0M0,1
8881,Q9BZD6,Q96J02,1
8882,Q9BZD6,P42684,1
8883,Q9BZD6,P08631,1
8884,Q9BZD6,P42680,1
8885,Q9BZD6,Q92968,1
8886,Q9BZD6,O76041,1
8887,Q9BZD6,P06241,1
8888,Q9BZD6,P52735,1
8889,Q9BZD6,Q13588,1
8890,Q9BZD6,Q06187,1
8891,Q9NVM9,Q96SY0,1
8892,O14593,P48382,1
8893,O14593,O00287,1
8894,Q9H0W5,Q9H9E1,1
8895,Q15418,P28482,1
8896,P28482,P36507,1
8897,P63000,Q16512,1
8898,Q8N3R9,P82279,1
8901,P25942,Q12933,1
8902,P43489,Q12933,1
8903,P28908,Q12933,1
8904,Q9P2W1,Q9BWT6,1
8905,Q9UMF0,P20701,1
8906,Q9H974,Q9BXR0,1
8907,Q86SQ9,Q96E22,1
8908,Q8WYA6,Q9P013,1
8909,O43660,O75934,1
8910,O43660,Q9UMS4,1
8911,P11021,Q9BYF1,1
8913,P08648,P05556,1
8914,Q567U6,O60826,1
8915,Q8IYU2,P63000,1
8918,Q99755,P01116,1
8919,Q53S33,Q9UMS0,1
8920,Q9Y3E2,Q9UMS0,1
8921,Q99732,P46934,1
8922,O60829,P05412,1
8923,P01574,P06756,1
8924,P01574,P05106,1
8925,P09936,P11802,1
8926,Q9UIF7,P43246,1
8927,Q5KU26,Q9UKJ1,1
8928,Q9NQX5,Q9UKJ1,1
8929,Q5KU26,P02741,1
8930,O00273,O76075,1
8931,O76094,Q9UHB9,1
8932,P80511,Q15109,1
8933,Q9BYF1,Q96L92,1
8934,P06241,Q9BYF1,1
8935,P07948,Q9BYF1,1
8936,P05106,Q9H492,1
8937,P05106,Q13501,1
8938,P05106,Q9GZQ8,1
8939,P05106,Q9BXW4,1
8940,P60520,P05106,1
8941,O95166,P05106,1
8942,P31947,P04049,1
8943,O00629,P01106,1
8944,Q5T0B9,Q9H9E1,1
8945,Q9H9E1,Q6P387,1
8946,Q9H9E1,Q6ZS11,1
8947,O75381,O43439,1
8948,O75381,Q9BTV5,1
8949,O75381,Q9UBC1,1
8950,O95271,O75038,1
8951,O95271,P52272,1
8952,O95271,Q14249,1
8953,O95271,Q96C34,1
8954,O95271,Q96EV8,1
8955,O95271,Q9BT40,1
8956,O95747,Q13621,1
8957,P07947,O14654,1
8958,P07947,O43150,1
8959,P07947,O43432,1
8960,P07947,P78524,1
8961,P07947,Q96MA1,1
8962,P07947,Q96NU1,1
8963,P07947,Q9Y366,1
8964,P11940,Q14106,1
8965,P11940,Q9C0B0,1
8966,P46108,O43683,1
8967,P46108,O75607,1
8968,P46108,P07476,1
8969,P46108,P48549,1
8970,P46108,Q14258,1
8971,P46108,Q6IPM2,1
8972,P46108,Q8TC76,1
8973,P46108,Q9BRX9,1
8974,P46108,Q9BWN1,1
8975,P46108,Q9H9H4,1
8976,P46108,Q9NRF2,1
8977,P46934,A8K5M9,1
8978,P46934,O14828,1
8979,P46934,O15165,1
8980,P46934,O15350,1
8981,P46934,O94850,1
8982,P46934,P18146,1
8983,P46934,Q13887,1
8984,P46934,Q15884,1
8985,P46934,Q53ET0,1
8986,P46934,Q6NTF9,1
8987,P46934,Q86YD5,1
8988,P46934,Q8IV31,1
8989,P46934,Q8N6L7,1
8990,P46934,Q8TB68,1
8991,P46934,Q96DF8,1
8992,P46934,Q96PG2,1
8993,P46934,Q9H0F5,1
8994,P46934,Q9H305,1
8995,P46934,Q9H3D4,1
8996,P46934,Q9P2Y5,1
8997,P46934,Q9UHR4,1
8998,P46934,Q9UPW0,1
8999,P46937,A4FU49,1
9000,P46937,O14828,1
9001,P46937,O94850,1
9002,P46937,P19544,1
9003,P46937,P54259,1
9004,P46937,P81408,1
9005,P46937,Q12951,1
9006,P46937,Q15654,1
9007,P46937,Q3B7T3,1
9008,P46937,Q6NTF9,1
9009,P46937,Q6UXU6,1
9010,P46937,Q86T03,1
9011,P46937,Q8IV31,1
9012,P46937,Q8IW70,1
9013,P46937,Q8N0U2,1
9014,P46937,Q8N6L7,1
9015,P46937,Q8TB68,1
9016,P46937,Q969E2,1
9017,P46937,Q96DD7,1
9018,P46937,Q96DF8,1
9019,P46937,Q96KN3,1
9020,P46937,Q9C0H2,1
9021,P46937,Q9H0F5,1
9022,P46937,Q9H2G4,1
9023,P46937,Q9H305,1
9024,P46937,Q9H3D4,1
9025,P46937,Q9NV92,1
9026,P46937,Q9P2Y5,1
9027,P46937,Q9UK28,1
9028,P46937,Q9UPW0,1
9029,P46937,Q9Y3C5,1
9030,P50552,Q96CS3,1
9031,P50552,Q8N983,1
9032,P63010,O95169,1
9033,P63010,P07199,1
9034,P63010,P0CJ85,1
9035,P63010,P0CJ86,1
9036,P63010,P0CJ87,1
9037,P63010,P0CJ88,1
9038,P63010,P0CJ89,1
9039,P63010,P0CJ90,1
9040,P63010,P52594,1
9041,P63010,Q14677,1
9042,P63010,Q15116,1
9043,P63010,Q5SYB0,1
9044,P63010,Q6RFH8,1
9045,P63010,Q6UWD8,1
9046,P63010,Q7Z6B0,1
9047,P63010,Q8IU57,1
9048,P63010,Q8N393,1
9049,P63010,Q9BRB3,1
9050,P63010,Q9UBX2,1
9051,P63010,Q9UPN7,1
9052,P63165,Q96B23,1
9053,P63165,Q9Y6X2,1
9054,Q00987,Q9Y4L5,1
9055,Q14145,O43556,1
9056,Q15326,Q8IX15,1
9057,Q15326,Q8TAP8,1
9058,Q15326,Q9GZV3,1
9059,Q53EZ4,P17676,1
9060,Q99816,O75343,1
9061,Q99816,Q96M27,1
9062,Q99816,Q9H1B7,1
9063,Q99816,Q9NZH0,1
9064,Q9GZQ8,Q7L190,1
9065,Q9GZQ8,Q92609,1
9066,Q9H492,A6NC57,1
9067,Q9H492,O14654,1
9068,Q9H492,O43182,1
9069,Q9H492,O43719,1
9070,Q9H492,O94804,1
9071,Q9H492,O95210,1
9072,Q9H492,P10074,1
9073,Q9H492,Q01201,1
9074,Q9H492,Q02447,1
9075,Q9H492,Q2VPB7,1
9076,Q9H492,Q5U623,1
9077,Q9H492,Q6PB30,1
9078,Q9H492,Q6ZRV3,1
9079,Q9H492,Q7L190,1
9080,Q9H492,Q8IXH6,1
9081,Q9H492,Q8TD19,1
9082,Q9H492,Q969J2,1
9083,Q9H492,Q9H6Q3,1
9084,Q9H492,Q9HCX3,1
9085,P48507,P48506,1
9086,P26717,Q13241,1
9087,P15311,Q8IZU9,1
9088,P35241,Q8IZU9,1
9089,Q96T76,Q9Y3D0,1
9090,Q96T76,Q9H6Q4,1
9091,O76071,Q9H6Q4,1
9092,Q9Y3D0,O76071,1
9093,Q9Y3D0,P18074,1
9094,Q96T76,P18074,1
9095,O76071,P18074,1
9097,Q9BW61,Q16531,1
9098,Q9UNQ0,P22413,1
